Severity,Type,Code,Source,Description,Timestamp,Run_Hours,Asset,Site
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-17 09:51:20,53246,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-15 10:44:38,53244,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-13 09:45:45,53223,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-10 17:26:31,53189,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-09 11:33:56,53178,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-07 15:10:28,53174,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-06 11:16:59,53150,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-03 17:16:39,53147,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-03 07:23:40,53146,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-01 10:59:43,53142,TTG00231,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-28 12:20:36,56042,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-23 12:11:46,56041,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-20 12:49:02,56038,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-19 17:14:48,56036,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-21 10:14:14,56034,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-21 08:54:51,56033,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-11 15:26:29,56030,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-06 10:01:30,56026,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-06-02 15:31:06,56024,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-06-01 17:18:47,56022,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-29 16:16:25,56021,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-28 20:01:35,56001,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-27 21:01:36,55991,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-26 16:41:31,55990,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-06 11:27:27,55985,TTG00232,Ilha da Trindade
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-06 09:09:41,55983,TTG00232,Ilha da Trindade
Low,Event (J1939),91:13,UNKNOWN,Accelerator Pedal Position #1:Out of Calibration,2022-07-20 21:16:42,39211,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-18 15:18:36,39211,TTG00233,Macaé
Low,Event (J1939),91:8,UNKNOWN,"Accelerator Pedal Position #1:Abnormal Frequency, Pulse Width, or Period",2022-07-18 15:17:15,39211,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-13 09:24:40,39139,TTG00233,Macaé
Low,Event (J1939),91:8,UNKNOWN,"Accelerator Pedal Position #1:Abnormal Frequency, Pulse Width, or Period",2022-07-13 09:23:19,39139,TTG00233,Macaé
Low,Event (J1939),91:8,UNKNOWN,"Accelerator Pedal Position #1:Abnormal Frequency, Pulse Width, or Period",2022-07-11 13:31:38,39134,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-09 15:27:23,39134,TTG00233,Macaé
Low,Event (J1939),91:13,UNKNOWN,Accelerator Pedal Position #1:Out of Calibration,2022-07-09 11:54:04,39131,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-07 13:37:43,39131,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-07-07 12:06:01,39129,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-07-07 07:43:06,39125,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-06 17:53:27,39116,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-06 03:50:05,39115,TTG00233,Macaé
Low,Event (J1939),91:13,UNKNOWN,Accelerator Pedal Position #1:Out of Calibration,2022-07-05 13:30:04,39112,TTG00233,Macaé
Low,Event (J1939),100:3,UNKNOWN,Engine Oil Pressure:Voltage Above Normal,2022-07-05 13:28:23,39112,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-03 14:31:50,39112,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-01 06:03:32,39101,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-28 09:50:29,39053,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-27 08:12:50,39027,TTG00233,Macaé
Low,Event (J1939),95:15,UNKNOWN,Engine Fuel Filter Differential Pressure:High - least severe (1),2022-06-26 22:46:37,39018,TTG00233,Macaé
Low,Event (J1939),95:15,UNKNOWN,Engine Fuel Filter Differential Pressure:High - least severe (1),2022-06-26 20:54:42,39016,TTG00233,Macaé
Low,Event (J1939),95:15,UNKNOWN,Engine Fuel Filter Differential Pressure:High - least severe (1),2022-06-26 18:24:29,39014,TTG00233,Macaé
Low,Event (J1939),95:15,UNKNOWN,Engine Fuel Filter Differential Pressure:High - least severe (1),2022-06-26 16:58:36,39012,TTG00233,Macaé
Low,Event (J1939),95:15,UNKNOWN,Engine Fuel Filter Differential Pressure:High - least severe (1),2022-06-26 14:35:35,39010,TTG00233,Macaé
Low,Event (J1939),95:15,UNKNOWN,Engine Fuel Filter Differential Pressure:High - least severe (1),2022-06-26 13:19:15,39009,TTG00233,Macaé
Low,Event (J1939),102:4,UNKNOWN,Engine Intake Manifold #1 Pressure:Voltage Below Normal,2022-06-26 11:48:13,39007,TTG00233,Macaé
Low,Event (J1939),95:15,UNKNOWN,Engine Fuel Filter Differential Pressure:High - least severe (1),2022-06-26 10:32:14,39006,TTG00233,Macaé
Low,Event (J1939),29:13,UNKNOWN,Accelerator Pedal Position #2:Out of Calibration,2022-06-26 06:54:21,39002,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-25 04:52:08,38976,TTG00233,Macaé
Low,Event (J1939),91:13,UNKNOWN,Accelerator Pedal Position #1:Out of Calibration,2022-06-24 00:27:24,38950,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-23 16:42:08,38950,TTG00233,Macaé
Low,Event (J1939),29:13,UNKNOWN,Accelerator Pedal Position #2:Out of Calibration,2022-06-23 15:28:31,38949,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-17 14:07:36,38803,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-17 11:43:31,38801,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-17 10:22:31,38799,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-17 04:52:12,38794,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-17 03:32:46,38793,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-17 01:05:32,38790,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-15 08:58:12,38766,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-14 12:21:58,38756,TTG00233,Macaé
Low,Event (J1939),91:13,UNKNOWN,Accelerator Pedal Position #1:Out of Calibration,2022-06-12 08:15:19,38719,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-12 00:04:11,38720,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-11 23:55:17,38719,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-11 17:30:56,38713,TTG00233,Macaé
Low,Event (J1939),91:13,UNKNOWN,Accelerator Pedal Position #1:Out of Calibration,2022-06-10 10:53:31,38711,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-09 19:18:05,38711,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-09 17:23:58,38709,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-09 14:19:22,38706,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-09 10:48:28,38703,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-09 06:20:03,38698,TTG00233,Macaé
Low,Event (J1939),91:13,UNKNOWN,Accelerator Pedal Position #1:Out of Calibration,2022-06-09 05:47:33,38698,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-08 21:59:52,38698,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-08 20:59:53,38697,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-08 07:53:31,38696,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-07 18:47:46,38694,TTG00233,Macaé
Low,Event (J1939),91:13,UNKNOWN,Accelerator Pedal Position #1:Out of Calibration,2022-06-07 14:06:21,38693,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-07 12:17:26,38693,TTG00233,Macaé
Low,Event (J1939),100:11,UNKNOWN,Engine Oil Pressure:Other Failure Mode,2022-06-07 07:10:40,38688,TTG00233,Macaé
Low,Event (J1939),1208:11,UNKNOWN,Engine Pre-filter Oil Pressure:Other Failure Mode,2022-06-07 07:10:40,38688,TTG00233,Macaé
Low,Event (J1939),100:3,UNKNOWN,Engine Oil Pressure:Voltage Above Normal,2022-06-07 07:07:03,38688,TTG00233,Macaé
Low,Event (J1939),91:13,UNKNOWN,Accelerator Pedal Position #1:Out of Calibration,2022-06-07 07:04:13,38688,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-04 16:49:58,38688,TTG00233,Macaé
Low,Event (J1939),110:17,UNKNOWN,Engine Coolant Temperature:Low - least severe (1),2022-06-04 16:18:45,38687,TTG00233,Macaé
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-31 08:29:40,38655,TTG00233,Macaé
Low,Event (J1939),102:4,3,Engine Intake Manifold #1 Pressure:Voltage Below Normal,2022-05-29 08:19:44,38606,TTG00233,Macaé
Low,Event (J1939),29:13,3,Accelerator Pedal Position #2:Out of Calibration,2022-05-13 00:59:29,38352,TTG00233,Macaé
Low,Event (J1939),105:3,3,Engine Intake Manifold #1 Temperature:Voltage Above Normal,2022-05-12 20:16:43,38347,TTG00233,Macaé
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-12 14:04:38,38343,TTG00233,Macaé
Low,Event (J1939),102:4,3,Engine Intake Manifold #1 Pressure:Voltage Below Normal,2022-05-12 10:30:03,38340,TTG00233,Macaé
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-10 18:18:32,38337,TTG00233,Macaé
Low,Event (J1939),3671:0,2,Crank Attempt Count on Present Start Attempt:High - most severe (3),2022-05-09 18:33:54,38331,TTG00233,Macaé
Low,Event (J1939),91:13,2,Accelerator Pedal Position #1:Out of Calibration,2022-05-09 18:25:13,38331,TTG00233,Macaé
Low,Event (J1939),102:4,2,Engine Intake Manifold #1 Pressure:Voltage Below Normal,2022-05-09 18:03:57,38331,TTG00233,Macaé
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-08 11:30:41,38331,TTG00233,Macaé
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-07 10:42:30,38307,TTG00233,Macaé
Low,Event (J1939),107:18,2,Engine Air Filter 1 Differential Pressure:Low - moderate severity (2),2022-05-06 19:15:19,38292,TTG00233,Macaé
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-27 01:54:44,54564,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-26 15:31:03,54561,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-23 12:07:53,54540,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-22 18:00:38,54536,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-20 08:35:27,54529,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-18 10:07:58,54523,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-15 08:15:46,54458,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-12 18:53:10,54455,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-12 08:43:30,54453,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-10 10:13:37,54420,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-09 09:12:10,54397,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-08 07:54:48,54394,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-06 22:17:09,54373,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-04 10:56:42,54361,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-03 12:22:24,54357,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-02 10:26:49,54335,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-28 18:41:40,54333,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-28 08:22:36,54331,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-27 08:10:45,54329,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-26 11:00:34,54311,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-25 09:01:47,54295,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-22 15:20:03,54293,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-20 14:58:42,54283,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-19 12:10:09,54276,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-17 18:10:51,54249,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-17 08:45:24,54246,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-16 08:15:23,54244,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-14 15:20:23,54219,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-07 12:19:55,54128,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-06 20:15:08,54124,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-04 20:42:13,54111,TTG00234,Martin Vaz
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-28 12:31:14,57198,TTG00235,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-23 12:26:18,57196,TTG00235,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-20 12:59:18,57194,TTG00235,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-19 17:25:59,57192,TTG00235,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-21 09:01:07,57189,TTG00235,Ilha da Trindade
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-06-11 15:33:30,57187,TTG00235,Ilha da Trindade
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-06-02 15:32:11,57183,TTG00235,Ilha da Trindade
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-29 16:16:18,57182,TTG00235,Ilha da Trindade
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-28 14:54:07,57157,TTG00235,Ilha da Trindade
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-27 21:01:14,57153,TTG00235,Ilha da Trindade
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-26 16:45:09,57151,TTG00235,Ilha da Trindade
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-06 11:27:36,57148,TTG00235,Ilha da Trindade
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-26 09:52:26,29269,TTG00239,NS Loreto
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-25 12:20:13,29267,TTG00239,NS Loreto
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-25 09:57:02,29265,TTG00239,NS Loreto
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-19 16:24:02,29263,TTG00239,NS Loreto
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-12 17:36:01,29254,TTG00239,NS Loreto
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-07 11:04:30,29246,TTG00239,NS Loreto
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-02 13:46:33,29245,TTG00239,NS Loreto
Medium,Diagnostic,590:9,1,Engine Control Module:Abnormal Update Rate,2022-05-01 10:07:13,29237,TTG00239,NS Loreto
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-20 03:29:41,30820,TTG00240,NS Loreto
Medium,Diagnostic,590:9,Communication Gateway #1,Engine Control Module:Abnormal Update Rate,2022-07-18 16:25:01,30816,TTG00240,NS Loreto
